State,Prob,Pct_Move,Relative_Price
92,6.2e-06,-0.31639741627330453,0.6836025837266955
93,5.7e-06,-0.3152295551896481,0.6847704448103519
94,5.6e-06,-0.3140616941059917,0.6859383058940083
95,7.7e-06,-0.3128938330223354,0.6871061669776646
96,8.3e-06,-0.3117259719386791,0.6882740280613209
97,9.5e-06,-0.3105581108550227,0.6894418891449773
98,7.6e-06,-0.3093902497713664,0.6906097502286336
99,1.06e-05,-0.30822238868771,0.69177761131229
100,9.6e-06,-0.3070545276040536,0.6929454723959464
101,1.14e-05,-0.3058866665203974,0.6941133334796026
102,1.18e-05,-0.304718805436741,0.695281194563259
103,1.11e-05,-0.3035509443530846,0.6964490556469154
104,1.08e-05,-0.3023830832694283,0.6976169167305717
105,1.27e-05,-0.301215222185772,0.698784777814228
106,1.44e-05,-0.3000473611021157,0.6999526388978843
107,1.42e-05,-0.2988795000184593,0.7011204999815407
108,1.37e-05,-0.2977116389348029,0.7022883610651971
109,1.81e-05,-0.2965437778511466,0.7034562221488534
110,1.88e-05,-0.2953759167674903,0.7046240832325097
111,1.71e-05,-0.2942080556838339,0.7057919443161661
112,1.91e-05,-0.2930401946001776,0.7069598053998224
113,2.02e-05,-0.2918723335165212,0.7081276664834788
114,2.34e-05,-0.2907044724328648,0.7092955275671352
115,2.42e-05,-0.2895366113492086,0.7104633886507914
116,2.5e-05,-0.2883687502655522,0.7116312497344478
117,2.18e-05,-0.2872008891818958,0.7127991108181042
118,3.09e-05,-0.2860330280982395,0.7139669719017605
119,3.09e-05,-0.2848651670145831,0.7151348329854169
120,3.08e-05,-0.2836973059309269,0.7163026940690731
121,3.25e-05,-0.2825294448472705,0.7174705551527295
122,3e-05,-0.2813615837636141,0.7186384162363859
123,3.57e-05,-0.2801937226799577,0.7198062773200423
124,3.45e-05,-0.2790258615963015,0.7209741384036985
125,4.17e-05,-0.2778580005126451,0.7221419994873549
126,4.09e-05,-0.2766901394289888,0.7233098605710112
127,4.25e-05,-0.2755222783453324,0.7244777216546676
128,4.22e-05,-0.274354417261676,0.725645582738324
129,4.45e-05,-0.2731865561780198,0.7268134438219802
130,5e-05,-0.2720186950943634,0.7279813049056366
131,5.04e-05,-0.270850834010707,0.729149165989293
132,5.32e-05,-0.2696829729270507,0.7303170270729493
133,5.8e-05,-0.2685151118433944,0.7314848881566056
134,5.78e-05,-0.267347250759738,0.732652749240262
135,6.41e-05,-0.2661793896760817,0.7338206103239183
136,6.28e-05,-0.26501152859242527,0.7349884714075747
137,6.53e-05,-0.26384366750876886,0.7361563324912311
138,7.21e-05,-0.2626758064251127,0.7373241935748873
139,7.18e-05,-0.26150794534145627,0.7384920546585437
140,7.89e-05,-0.2603400842578,0.7396599157422
141,8.28e-05,-0.25917222317414357,0.7408277768258564
142,8.22e-05,-0.25800436209048727,0.7419956379095127
143,8.74e-05,-0.256836501006831,0.743163498993169
144,9.92e-05,-0.25566863992317457,0.7443313600768254
145,9.96e-05,-0.25450077883951816,0.7454992211604818
146,0.0001003,-0.25333291775586186,0.7466670822441381
147,0.0001114,-0.25216505667220557,0.7478349433277944
148,0.000112,-0.25099719558854916,0.7490028044114508
149,0.0001194,-0.24982933450489286,0.7501706654951071
150,0.0001181,-0.24866147342123646,0.7513385265787635
151,0.0001231,-0.24749361233758005,0.75250638766242
152,0.0001328,-0.24632575125392386,0.7536742487460761
153,0.00014,-0.24515789017026746,0.7548421098297325
154,0.0001473,-0.24399002908661105,0.756009970913389
155,0.0001469,-0.24282216800295475,0.7571778319970452
156,0.0001546,-0.24165430691929846,0.7583456930807015
157,0.0001653,-0.24048644583564216,0.7595135541643578
158,0.0001629,-0.23931858475198575,0.7606814152480142
159,0.0001802,-0.23815072366832934,0.7618492763316707
160,0.0001803,-0.23698286258467294,0.7630171374153271
161,0.0001846,-0.23581500150101675,0.7641849984989832
162,0.000187,-0.23464714041736034,0.7653528595826397
